category,keyword,source,search_intent,trend_score,difficulty,duplicate_risk,created_at,reason
jira,지라와 슬랙 연동 설정,perplexity_questions,how_to,75,medium,low,2026-05-12,기존 글은 지라 단독 기능만 다루고 외부 도구 연동은 미포함
unity,유니티 쉐이더 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-12,엑셀 함수나 파이썬 Set과 다른 그래픽스 파이프라인 문제
notion,노션 댓글 삭제 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-12,댓글 기능 관련 기존 글 없음
figma,피그마 반응형 디자인 설정,perplexity_questions,how_to,75,medium,low,2026-05-12,Figma Sites 외 기본 프레임 기반 반응형 설정 방법
jira,지라 이슈 생성 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-12,오류 해결 중심으로 기본 개념 설명과 완전히 다름
jira,지라 필터 저장 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-12,"필터 기능 오류, 기본 용어와 무관"
jira,지라 권한 설정 잘못됨,perplexity_questions,how_to,75,medium,low,2026-05-12,"권한 관리 오류, 기본 세팅과 차별화"
trello,트렐로 노션 연동 방법,perplexity_questions,how_to,75,medium,low,2026-05-12,"기존 글은 단독 사용, 타 도구 연동 미포함"
trello,트렐로 아카이브 복구 방법,perplexity_questions,how_to,75,medium,low,2026-05-12,"기존 글은 생성/이동, 복구 과정 별도"
unity,유니티 에셋 스토어 사용법,perplexity_questions,how_to,75,medium,low,2026-05-12,기존 글에 에셋 스토어 활용 콘텐츠 없음
unity,유니티 물리 엔진 설정,perplexity_questions,how_to,75,medium,low,2026-05-12,기존 글에 물리 엔진 설정 실전 가이드 없음
unity,유니티 프리팹 사용 방법,perplexity_questions,how_to,75,medium,low,2026-05-12,기존 글에 프리팹 활용 실전 가이드 없음
general_it,윈도우 느려짐 해결,perplexity_questions,problem_solving,75,medium,low,2026-05-12,CPU 100% 과부하와 달리 전체 시스템 슬로우다운 대응
unreal,언리얼 프로젝트 백업 방법,perplexity_questions,how_to,75,medium,low,2026-05-12,노션 링크와 다른 UE 프로젝트 파일 관리
unreal,언리얼 니스 설정 최적화,perplexity_questions,how_to,75,medium,low,2026-05-12,파이썬 Set 연산과 다른 UE 그래픽 설정
blender,블렌더 라이팅 환경 설정,perplexity_questions,how_to,75,medium,low,2026-05-12,실내외 환경별 라이팅 설정 실전 가이드
notion,노션 슬랙 연동 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-12,외부 툴 연동 문제로 기본 기능과 무관
figma,피그마 프로토타입 연결 방법,perplexity_questions,how_to,75,medium,low,2026-05-12,기존 글 없음 - 프로토타입 기능 중심 실무 가이드
figma,피그마 파일 용량 줄이는 방법,perplexity_questions,how_to,75,medium,low,2026-05-12,기존 글 없음 - 파일 성능 최적화 중심
canva,캔바 공유 링크 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-12,클로드 질문 전략과 다른 캔바 공유 문제
canva,캔바 느려짐 해결,perplexity_questions,problem_solving,75,medium,low,2026-05-12,Windows CPU 100%와 다른 캔바 전용 속도 개선
canva,캔바 색상 변경 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-12,파이썬 파일 읽기와 다른 캔바 색상 편집 오류
jira,지라 댓글 검색 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-12,이슈 관리 가이드 아닌 댓글 검색 기능 문제
trello,트렐로 대시보드 보기 만들기,perplexity_questions,how_to,75,medium,low,2026-05-12,"기존 글은 엑셀 KPI 비교, 트렐로 시각화 대시보드와 무관"
unity,유니티 프로젝트 백업 방법,perplexity_questions,how_to,75,medium,low,2026-05-12,엑셀 데이터 통합과 다른 버전 컨트롤 워크플로우
blender,블렌더 렌더링 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-12,Windows 시스템 오류와 구분된 렌더 엔진 문제
blender,블렌더 노멀 맵 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-12,튜플/리스트 차이와 무관한 셰이더 노드 설정
notion,노션 페이지 복구 방법,perplexity_questions,how_to,75,medium,low,2026-05-12,"기존 글은 링크/블록 추가만, 삭제 복구 미포함"
notion,노션 공유 권한 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-12,"기존 글은 기본 링크법만, 권한 오류 미포함"
notion,노션 AI 요약 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-12,"기존 노션킴 글은 일반 검색, AI 오류 미포함"
canva,캔바 비디오 트림 방법,perplexity_questions,how_to,75,medium,low,2026-05-12,질문 나누기 전략과 다른 비디오 편집 기능
jira,지라 설치 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-12,엑셀/Python 관련 설치와 무관하며 Jira 전용 설치 오류 해결
jira,지라 속도 느림 해결,perplexity_questions,problem_solving,75,medium,low,2026-05-12,작업관리자 열기나 리스트 반복문과 다른 성능 튜닝
trello,트렐로 파워업 연동 설정,perplexity_questions,how_to,75,medium,low,2026-05-12,"기존에는 트렐로 자체 기능만 다루고, 이는 외부 연동 설정 가이드"
unity,유니티 스크립트 실행 순서 설정,perplexity_questions,how_to,75,medium,low,2026-05-13,"기존 글은 일반 팁 모음이고, 이는 실행 순서 문제 해결 전문"
unity,유니티 어셋 임포트 설정 최적화,perplexity_questions,how_to,75,medium,low,2026-05-13,"기존 글은 기본 팁이고, 이는 구체적 임포트 설정 가이드"
office365,오피스365 권한 재설정,perplexity_questions,how_to,75,medium,low,2026-05-13,새로운 문서 생성 아닌 기존 문서 권한 관리
unreal,언리얼 블루프린트 디버깅 방법,perplexity_questions,how_to,75,medium,low,2026-05-13,파이썬 디버깅과 다른 언리얼 전용 블루프린트 상황
notion,노션 데이터베이스 관계 설정,perplexity_questions,how_to,75,medium,low,2026-05-13,기존 글은 기본 사용법만 다루고 고급 관계 설정 기능 미포함
notion,노션 분석 대시보드 만들기,perplexity_questions,how_to,75,medium,low,2026-05-13,기존 글은 기본 테이블만 다루고 고급 시각화 대시보드 미포함
notion,노션 다국어 협업 설정,perplexity_questions,how_to,75,medium,low,2026-05-13,기존 글은 한국어 기본 설정만 다루고 다국어 협업 전략 미포함
canva,캔바 팀 초대 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-13,클로드 질문 전략과 무관한 Canva 팀 관리
canva,캔바 배경 제거 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-13,엑셀 시트 통합과 다른 Canva AI 기능 활용
trello,트렐로 보드 백업 방법,perplexity_questions,how_to,75,medium,low,2026-05-13,백업 상황으로 기존 프로젝트 관리와 무관
unity,유니티 프로파일러 사용법,perplexity_questions,how_to,75,medium,low,2026-05-13,클로드 질문 전략과 다른 성능 분석 도구 활용
unreal,언리얼 사운드 믹싱 설정,perplexity_questions,how_to,75,medium,low,2026-05-13,기존 사무/프로그래밍 주제와 완전 다른 오디오 엔지니어링
blender,블렌더 텍스처 안보임 설정,perplexity_questions,how_to,75,medium,low,2026-05-13,"노션 링크와 무관, 뷰포트 셰이더 설정"
canva,캔바 배경 투명 PNG 만들기,perplexity_questions,how_to,75,medium,low,2026-05-13,노션 블록 추가나 파이썬 Set과 무관한 캔바 PNG 출력 설정
canva,캔바 폰트 깨짐 해결,perplexity_questions,problem_solving,75,medium,low,2026-05-13,Windows CPU 문제나 튜플 차이와 다른 캔바 폰트 렌더링 오류
jira,지라 이슈 이동 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-13,"기존 글은 엑셀 통합 등 사무도구 중심, 지라 이슈 관리 오류와 무관"
jira,지라 워크플로 자동 전환 설정,perplexity_questions,how_to,75,medium,low,2026-05-13,"기존 자동화는 엑셀 KPI 비교, 지라 워크플로와 다른 도메인"
jira,지라 댓글 권한 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-13,기존 Notion 링크와 달리 지라 권한 관리 중심
jira,지라 알림 과도 설정 해제,perplexity_questions,how_to,75,medium,low,2026-05-13,기존 Claude 질문 전략과 달리 지라 알림 관리
trello,트렐로 파워업 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-13,기본 카드 생성과 다른 확장 기능 문제
unity,유니티 플랫폼 빌드 설정,perplexity_questions,how_to,75,medium,low,2026-05-13,기존 도구 비교 없고 플랫폼 특화 설정
unreal,언리얼 마테리얼 에디터 사용법,perplexity_questions,how_to,75,medium,low,2026-05-13,엑셀 통합/피벗과 다른 노드 기반 재질 에디터
unreal,언리얼 레벨 스트리밍 설정,perplexity_questions,how_to,75,medium,low,2026-05-13,파일 IO/Set 연산과 다른 월드 파티셔닝 기술
unreal,언리얼 백업 복원 방법,perplexity_questions,how_to,75,medium,low,2026-05-13,작업관리자 열기와 다른 버전 컨트롤/백업 시스템
blender,블렌더 단축키 설정 커스터마이징,perplexity_questions,how_to,75,medium,low,2026-05-13,"기존 글은 F3 단축키 소개만 하고, 이 글은 커스터마이징 방법에 초점"
blender,블렌더 3D 커서 초기화 방법,perplexity_questions,how_to,75,medium,low,2026-05-13,"기존 글은 초기화 방법 언급만 하고, 이 글은 작업 중 빠른 복구 팁에 집중"
jira,지라 우선순위 설정 기준,perplexity_questions,how_to,75,medium,low,2026-05-13,"기존 글은 '이슈 유형 분류'인데, 이는 '우선순위 결정의 조직화된 프로세스'"
jira,지라 서브태스크 추가 방법,perplexity_questions,how_to,75,medium,low,2026-05-13,"기존 글은 '계층 구조 개념'인데, 이는 '서브태스크 대량 생성 실무 팁'"
jira,지라 공유 권한 설정 방법,perplexity_questions,how_to,75,medium,low,2026-05-13,"기존 글은 '기본 사용법'인데, 이는 '접근 권한의 세부 제어'"
jira,지라 리포트 생성 방법,perplexity_questions,how_to,75,medium,low,2026-05-13,"기존 글은 '기본 이슈 관리'인데, 이는 '데이터 기반 리포팅'"
jira,지라 팀 간 협업 설정,perplexity_questions,how_to,75,medium,low,2026-05-13,"기존 글은 '개별 사용 방법'인데, 이는 '다중 팀 워크플로우 설계'"
jira,지라 알림 설정 최적화,perplexity_questions,how_to,75,medium,low,2026-05-13,"기존 글은 '기본 사용법'인데, 이는 '알림 피로도 관리'"
office365,excel 다운로드 방법,google_suggest,how_to,75,medium,low,2026-05-15,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.
office365,오피스365 구독 취소 방법,perplexity_questions,how_to,75,medium,low,2026-05-15,엑셀 자동화와 달리 청구/관리 상황
office365,오피스365 가족 공유 설정,perplexity_questions,how_to,75,medium,low,2026-05-15,직장인 실무와 달리 가족 공유 상황
notion,노션 데이터베이스 연결 방법,perplexity_questions,how_to,75,medium,low,2026-05-15,"기존 글은 단일 DB 생성만 다루고, 여러 DB 간 연결 방법은 미포함"
notion,노션 저장 실패 해결,perplexity_questions,problem_solving,75,medium,low,2026-05-15,"기존 글은 사용 방법 중심이고, 오류 발생 시 대응 방법은 미포함"
notion,노션 페이지 백업 방법,perplexity_questions,how_to,75,medium,low,2026-05-15,"기존 글은 기본 사용 방법만 다루고, 백업 전략은 미포함"
figma,피그마 파일 복구 방법,perplexity_questions,how_to,75,medium,low,2026-05-15,"Windows 복구와 다름, 피그마 버전 히스토리 활용"
figma,피그마 그리드 설정 안보임,perplexity_questions,how_to,75,medium,low,2026-05-15,웹사이트 레이아웃 아이디어와 달리 그리드 뷰 버그 수정
canva,캔바 자동 저장 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-15,기존 노션/클로드와 다른 캔바 클라우드 문제
unity,유니티 빌드 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-18,기존 글은 일반 시스템 복구와 자료형 설명 위주이며 유니티 빌드 실패 해결과는 다름
general_it,윈도우 업데이트 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-18,기존 글의 작업 관리자/CPU 오류와 달리 Windows 업데이트 실패 상황을 다룸
general_it,윈도우 로그인 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-18,작업 관리자 문제가 아니라 로그인 단계 장애를 다룸
general_it,윈도우 드라이버 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-18,기존 글과 달리 하드웨어 드라이버 인식 문제에 초점이 있음
general_it,윈도우 인쇄 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-18,시스템 관리 도구가 아닌 프린터 출력 장애를 다룸
office365,엑셀 문제 다운하는법,naver_suggest,problem_solving,75,medium,low,2026-05-18,문제 해결형 검색어라 방문 의도가 강합니다.
unreal,언리얼 설치 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-18,"기존 글은 설치 자체의 개요 수준이며, 설치 오류 해결이라는 검색 의도와 다릅니다."
unreal,언리얼 렌더링 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-18,"기존 글은 렌더링 개념 설명이며, 렌더링 불량 문제 해결과는 다릅니다."
unreal,언리얼 플러그인 설치 방법,perplexity_questions,how_to,75,medium,low,2026-05-18,"기존 글은 기본 인터페이스 설명이고, 기능 확장용 플러그인 활용은 다릅니다."
unreal,언리얼 버전 변경 방법,perplexity_questions,how_to,75,medium,low,2026-05-18,"기존 글은 기본 입문 내용이며, 버전 관리와 호환성 대응은 별도 주제입니다."
blender,블렌더 마우스 조작 방법,perplexity_questions,how_to,75,medium,low,2026-05-18,기존 글은 모델링 기능과 UI 설명 중심이라 기본 조작법 검색 의도와 다름
python,파이썬 가상환경 만들기,perplexity_questions,how_to,75,medium,low,2026-05-18,리스트·셋 같은 문법이 아니라 프로젝트 관리와 의존성 분리를 다룸
python,파이썬 venv 사용법,perplexity_questions,how_to,75,medium,low,2026-05-18,일반 자료형 설명이 아니라 실행 도구 설정과 운영 방법에 초점
python,파이썬 openpyxl 사용법,perplexity_questions,how_to,75,medium,low,2026-05-18,엑셀 기능 설명이 아니라 파이썬 라이브러리 활용법이라는 점이 다름
python,파이썬 requests 사용법,perplexity_questions,how_to,75,medium,low,2026-05-18,리스트·셋·파일과 다른 웹 요청 중심의 실무 주제
notion,노션 기본 언어 바꾸는 법,naver_suggest,how_to,75,medium,low,2026-05-18,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.
notion,노션 템플릿 복제 방법,perplexity_questions,how_to,75,medium,low,2026-05-18,"기존 글은 기본 사용법 중심이고, 이 주제는 템플릿 복제라는 별도 작업 흐름에 초점을 둡니다."
notion,노션 데이터베이스 필터 설정,perplexity_questions,how_to,75,medium,low,2026-05-18,기본 작성법이 아닌 데이터베이스의 실무 필터링 활용에 해당합니다.
notion,노션 데이터베이스 정렬 방법,perplexity_questions,how_to,75,medium,low,2026-05-18,기존 글의 인라인 추가나 기본 편집과 달리 정렬 기능 활용이 핵심입니다.
notion,노션 관계형 데이터베이스 사용법,perplexity_questions,how_to,75,medium,low,2026-05-18,기본 사용법보다 한 단계 높은 데이터베이스 연결 활용 주제입니다.
notion,노션 반복 일정 만들기,perplexity_questions,how_to,75,medium,low,2026-05-18,페이지 작성법이 아니라 반복 업무 자동화라는 실무 목적이 다릅니다.
notion,노션 검색 안됨 해결,perplexity_questions,problem_solving,75,medium,low,2026-05-18,작성과 편집이 아니라 내부 검색 기능의 문제 해결에 해당합니다.
figma,피그마 기본강의 비교,naver_suggest,comparison,75,medium,low,2026-05-18,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.
figma,피그마 텍스트 자동 줄바꿈 설정,perplexity_questions,how_to,75,medium,low,2026-05-18,"기존 글은 피그마 기본 기능 소개 중심이고, 이 주제는 텍스트 줄바꿈 문제 해결에 초점이 다름"
figma,피그마 링크 공유 권한 설정,perplexity_questions,how_to,75,medium,low,2026-05-18,기존 글과 달리 공유 보안과 권한 관리가 중심인 주제임
figma,피그마 주석 달기 방법,perplexity_questions,how_to,75,medium,low,2026-05-18,"기존 글은 제작 기능 중심이고, 이 주제는 리뷰와 협업 커뮤니케이션에 해당함"
canva,캔바 오류 내는 법,naver_suggest,problem_solving,75,medium,low,2026-05-18,문제 해결형 검색어라 방문 의도가 강합니다.
canva,캔바 글꼴 적용 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-18,"기존 글은 기본 기능 설명 위주로, 폰트 적용 오류 대응과는 다름"
canva,캔바 공동작업 권한 설정,perplexity_questions,how_to,75,medium,low,2026-05-18,기존 글에는 공유 권한 관리나 협업 보안 설정 주제가 없음
canva,캔바 모바일 앱 사용법,perplexity_questions,how_to,75,medium,low,2026-05-18,"기존 글은 PC 중심 기능 소개와 다르고, 모바일 전용 사용 환경이 핵심임"
canva,캔바 배치 정렬 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-18,"기존 글은 기본 기능 소개 위주이며, 레이아웃 정렬 문제 해결과는 다름"
jira,지라 상태 전환 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-18,"기존 글은 상태 개념 소개 수준이고, 이 주제는 전환 오류 해결에 집중함"
trello,트렐로 로그인 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-18,"기존 글은 일반 사용 소개이며, 이 주제는 접속 오류 대응에 초점이 있음"
trello,트렐로 초대 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-18,"기존 글은 협업 사례 소개 중심이고, 이 주제는 초대 실패 문제에 초점이 있음"
trello,트렐로 보드 복사 방법,perplexity_questions,how_to,75,medium,low,2026-05-18,"기존 글은 실사용 예시 중심이며, 이 주제는 보드 재사용과 복제 기능에 초점이 있음"
unity,유니티 설치 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-19,"기존 글은 설치 후 사용법 중심이며, 이 주제는 설치 자체의 오류 해결에 초점을 둠"
unity,유니티 ios 빌드 설정,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 글과 달리 iOS 배포 설정이라는 목적이 다름
unity,유니티 저장 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-19,기존 글과 달리 저장 실패와 작업 유실 방지에 초점을 둠
unity,유니티 버전 변경 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 글과 달리 버전 호환과 프로젝트 이전 문제를 다룸
general_it,윈도우 안전모드 진입 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,작업 관리자나 성능 이슈가 아닌 부팅 환경 진입 방법에 관한 주제입니다.
general_it,윈도우 사용자 계정 컨트롤 설정,perplexity_questions,how_to,75,medium,low,2026-05-19,오류 해결이 아니라 계정 권한 설정 최적화 주제입니다.
office365,원노트 사용법 아이패드,naver_suggest,how_to,75,medium,low,2026-05-19,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.
blender,블렌더 그래픽카드 설정,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 모델링 도구 설명 중심이고, 성능 설정과 최적화 의도가 다름"
blender,블렌더 자동 저장 설정,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 사용법 소개 중심이며, 재발 방지용 보호 설정이라는 목적이 다름"
blender,블렌더 마우스 조작 설정,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 모델링 도구 자체 설명이고, 입력 장치 설정 최적화는 별도 의도임"
blender,블렌더 기본 화면 구성,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 글은 모델링 도구 중심이라 인터페이스 전체 구조를 이해하는 주제와 다름
python,파이썬 오류 해결,perplexity_questions,problem_solving,75,medium,low,2026-05-19,기존 글과 달리 특정 문법 설명이 아니라 실전 오류 대응이 검색 의도임
notion,노션 속도 느림 해결,perplexity_questions,problem_solving,75,medium,low,2026-05-19,사용법 설명이 아니라 대용량 워크스페이스 성능 문제 해결에 해당함
figma,피그마 프레임 크기 변경 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,상세페이지 제작 과정이 아니라 프레임 조정 실무 팁에 집중
figma,피그마 페이지 복사 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,프레임 복사 설명이 아니라 페이지 단위 복사에 특화됨
canva,캔바 팀 공유 권한 설정,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 개인 사용법 중심이며, 이 주제는 협업 권한 관리에 초점이 있음"
canva,캔바 링크 클릭 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-19,기존 글은 링크 기능 소개가 아니라 링크 오류 해결에 초점을 둠
canva,캔바 업로드 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-19,기존 글의 템플릿 검색과 다르게 파일 업로드 실패 문제를 다룸
canva,캔바 브랜드키트 사용법,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글에 브랜드키트가 언급되더라도, 이 주제는 실무 설정과 반복 제작 최적화에 초점이 있음"
jira,지라 담당자 변경 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 협업 전반과 기본 설정 위주이고, 담당자 변경은 구체적인 운영 작업임"
jira,지라 스프린트 시작 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 스크럼 생성 예시 수준이고, 스프린트 시작 절차를 찾는 의도는 별도임"
jira,지라 모바일 앱 사용법,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 데스크톱 기준의 기본 사용법 중심이며, 모바일 사용은 환경이 다름"
jira,지라 검색 안됨 해결,perplexity_questions,problem_solving,75,medium,low,2026-05-19,"기존 글은 검색 기능 활용법 중심이며, 검색 오류 해결은 문제 해결형 의도임"
trello,트렐로 공유 권한 설정,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 글은 카드와 보드의 기본 사용법 중심이며 공유 권한 관리가 핵심 주제입니다.
trello,트렐로 카드 복사 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 글은 트렐로 전반의 사용법이고 카드 복사라는 실무 기능에 초점이 맞춰집니다.
trello,트렐로 모바일 앱 사용법,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 글은 일반적인 웹 사용법 중심이며 모바일 환경이라는 상황이 다릅니다.
general_it,윈도우 앱 설치 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-19,기존 글의 작업 관리자/CPU 이슈와 다른 설치 실패 주제
general_it,윈도우 복구 모드 진입 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,오류 증상 해결보다 복구 진입 절차 자체를 다루는 주제
office365,원드라이브 설정 들어가는 법,naver_suggest,how_to,75,medium,low,2026-05-19,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.
unreal,언리얼 플러그인 활성화 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글들은 전반적 입문과 개발 환경 소개 중심이며, 이 주제는 실사용 설정 팁에 해당함"
unreal,언리얼 맥북 설치 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글들은 일반적인 엔진 소개와 문서 안내 중심이며, 운영체제별 설치 실무와 다름"
unreal,언리얼 그래픽 설정 최적화,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글에는 최적화 설정 주제가 없고, 성능 개선 목적의 실무형 주제임"
blender,블렌더 설치 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-19,"기존 글은 기능 소개와 기초 메뉴 설명 중심이며, 설치 실패 해결은 다룹니다."
python,파이썬 텔레그램 봇 만들기,perplexity_questions,how_to,75,medium,low,2026-05-19,"파일, 자료형, 설치가 아니라 메신저 자동화와 알림 전송에 관한 주제"
notion,노션 템플릿 적용 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 기본 사용법 중심이고, 이 주제는 템플릿 적용이라는 구체 행동이다"
notion,노션 모바일 앱 사용법,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 일반 기능 소개 중심이며, 모바일 환경은 다른 사용 맥락이다"
notion,노션 캘린더 연동 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 일반적인 노션 활용 중심이고, 캘린더 연동은 별도 자동화 주제다"
notion,노션 표 계산 안됨,perplexity_questions,problem_solving,75,medium,low,2026-05-19,"기존 글은 기본 기능 소개 위주이고, 계산 오류 해결은 문제 해결형 주제다"
notion,노션 워크스페이스 전환 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 기본 사용법 중심이고, 이 주제는 다중 워크스페이스 운영에 대한 검색 의도다"
figma,피그마 공유 권한 설정,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 글은 구조도 공유나 페이지 공유 언급 수준이며 권한 설정 자체를 다루는 주제와 겹치지 않음
figma,피그마 컴포넌트 만들기,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 글은 결과물 제작 예시 중심이며 컴포넌트 재사용 구조 설계 의도와 겹치지 않음
figma,피그마 화면 렉 해결,perplexity_questions,problem_solving,75,medium,low,2026-05-19,기존 글은 제작 노하우 중심이고 성능 저하 해결 의도는 전혀 다름
canva,캔바 권한 오류,perplexity_questions,problem_solving,75,medium,low,2026-05-19,기존 글은 기본 편집 기능 설명이고 권한 충돌 해결은 다루지 않음
trello,트렐로 체크리스트 사용법,perplexity_questions,how_to,75,medium,low,2026-05-19,보드 전반 설명이 아니라 카드 내부 체크리스트 활용에 초점을 둠
unity,유니티 패키지 임포트 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 글과 달리 유니티 자산 추가 및 적용 절차가 중심이다.
unity,유니티 모바일 빌드 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 글과 달리 빌드와 배포 준비가 핵심인 유니티 주제다.
unity,유니티 오토세이브 설정,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 글과 달리 유니티 작업 안정화 및 자동 저장 설정이 목적이다.
unity,유니티 성능 최적화 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 글과 달리 유니티 성능 개선이라는 별도 검색 의도를 가진다.
office365,오피스365 계정 공유 방법,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 글은 문서 작업 기능 중심이며 계정 공유 운영 방식과 다름
office365,오피스365 온라인 버전 사용법,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 글은 데스크톱 엑셀 함수 중심이고 웹 버전 활용은 다루지 않음
unreal,언리얼 엔진 자동 저장 설정,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 기능 소개 중심이며, 재발 방지용 설정 최적화는 별도 주제입니다."
blender,블렌더 가벼운 PC 설정,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 기능 학습 중심이고, 저사양 환경 최적화 주제와 다름"
blender,블렌더 크래시 해결,perplexity_questions,problem_solving,75,medium,low,2026-05-19,"기존 글은 기본 사용법과 모델링 도구 중심이며, 프로그램 강제 종료 해결과는 검색 의도가 다름"
python,파이썬 정규표현식 사용법,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 리스트·set 문법과 다른 텍스트 패턴 처리 주제임
python,파이썬 에러 해결,perplexity_questions,problem_solving,75,medium,low,2026-05-19,특정 문법 설명이 아니라 실무형 실행 오류 대응에 초점을 둠
figma,피그마 오토레이아웃 사용법,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 마케팅 소재 제작 중심이고, 이 주제는 UI 레이아웃 자동 정렬 기능 자체에 초점을 둠"
figma,피그마 협업 권한 설정,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 공유 링크 전달 맥락이 일부 언급될 뿐, 권한 설정 문제를 다루지 않음"
figma,피그마 텍스트 줄바꿈 설정,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 전체 결과물 제작 흐름 중심이고, 이 주제는 텍스트 표시 규칙 설정을 다룸"
figma,피그마 도형 그림자 설정,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 컨셉 표현용 광고 소재 중심이고, 이 주제는 UI 스타일링 효과 설정에 초점을 둠"
figma,피그마 와이어프레임 만들기,perplexity_questions,how_to,75,medium,low,2026-05-19,"기존 글은 완성형 시각물 제작 흐름 중심이고, 이 주제는 설계 초안 단계에 집중함"
canva,캔바 슬라이드 발표자료 만들기,perplexity_questions,how_to,75,medium,low,2026-05-19,기존 글은 카드뉴스 제작과 기초 기능 설명이 중심이라 발표자료 제작 목적이 다릅니다.
